steering,acceleration,sensor_hit_0,sensor_hit_1,sensor_hit_2,sensor_hit_3,sensor_hit_4,sensor_hit_5,sensor_hit_6,sensor_hit_7,sensor_hit_8,sensor_hit_distance_0,sensor_hit_distance_1,sensor_hit_distance_2,sensor_hit_distance_3,sensor_hit_distance_4,sensor_hit_distance_5,sensor_hit_distance_6,sensor_hit_distance_7,sensor_hit_distance_8,velocity
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.472254753,5.85719347,5.215381622,10,4.752634048,3.982787848,6.812950611,6.409409523,8.969421387
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.477455139,5.866501331,5.221789837,10,4.744184494,3.976052284,6.818646431,6.394562244,8.969421387
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.457154274,5.863489628,5.224275112,10,4.751632214,3.973537922,6.807985306,6.417813301,9.027475357
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.42507267,5.85723877,5.226960659,10,4.764328003,3.970842838,6.790615082,6.466704845,9.027475357
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.417731285,5.859429359,5.230943203,10,4.764751911,3.966807127,6.788080692,6.47824049,9.097034454
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.424491882,5.869449139,5.238478184,10,4.756306648,3.959259272,6.795212269,6.469121456,9.097034454
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.437295914,5.880141735,5.244950771,10,4.746153831,3.952918053,6.805370808,6.451504707,9.15885067
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.484079361,5.899055958,5.25668335,10,4.718297005,3.941958189,6.837314129,6.388008118,9.15885067
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.522305489,5.914060593,5.265910149,10,4.696833611,3.933786869,6.863193989,6.338984966,9.218827248
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.599939346,5.945939064,5.281035423,10,4.654631138,3.921620846,6.918352127,6.234913349,9.218827248
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.657171249,5.97203207,5.289676189,10,4.62221384,3.912382126,6.96020174,6.156113625,9.218827248
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.74695015,6.010995388,5.299711704,10,4.57701683,3.901561737,7.016097069,6.043563843,9.273487091
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.868409157,6.0631814,5.313743114,10,4.521356583,3.888973475,7.091411114,5.906656742,9.273487091
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.976794243,6.108763218,5.326303482,10,4.476583481,3.879967213,7.158212662,5.796618462,9.331813812
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.139779091,6.17574501,5.347091198,10,4.411508083,3.867993832,7.265315533,5.639495373,9.331813812
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.267771721,6.227271557,5.366287231,10,4.360934258,3.858912945,7.356599331,5.52582407,9.387563705
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.441226006,6.297831535,5.394390106,10,4.29809761,3.847408056,7.465174675,5.388171196,9.387563705
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.579945564,6.354197025,5.416326046,10,4.252434254,3.83932066,7.549329281,5.289764881,9.44595623
-1,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,9.75812149,6.434654713,5.442017555,9.278262138,4.192324162,3.827179193,7.668394089,5.16429615,9.44595623
-1,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,9.894163132,6.499217033,5.463205814,8.570425034,4.148323536,3.818902254,7.764231682,5.073441029,9.44595623
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,6.561843395,5.48798418,8.091779709,4.103605747,3.80914712,7.866834641,4.983863354,9.499853134
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,6.648241043,5.525111675,7.558752537,4.043688774,3.796541452,7.997085094,4.865435123,9.499853134
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,6.728021145,5.5610075,7.191729069,3.992758036,3.784720898,8.115796089,4.76758337,9.555560112
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,6.848971367,5.616492748,6.755072594,3.922843218,3.768540144,8.295967102,4.635734081,9.555560112
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,6.945118904,5.654547691,6.484336376,3.871552467,3.755167961,8.434184074,4.542039394,9.606557846
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.059658527,5.705382347,6.166267872,3.80757165,3.73904109,8.604058266,4.426690578,9.606557846
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.16302681,5.753903866,5.925817013,3.753211737,3.723294258,8.758319855,4.331875324,9.659235954
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.294268131,5.81581068,5.675875187,3.690490723,3.705539227,8.955058098,4.223925114,9.70724678
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.439596653,5.886382103,5.437345982,3.625909328,3.685343981,9.146556854,4.115961552,9.70724678
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.550471783,5.943155289,5.254304886,3.573830128,3.668847561,9.313698769,4.030336857,9.75693512
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.701764584,6.01506567,5.036178589,3.507832289,3.646385431,9.541633606,3.924612284,9.75693512
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.820159912,6.072962284,4.885889053,3.458458185,3.627254725,9.697230339,3.848694324,9.793266296
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.949981213,6.139584541,4.73810482,3.40465498,3.603322983,9.866524696,3.768513918,9.793266296
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.02965641,6.190265179,4.641261578,3.364315748,3.580304623,9.98348999,3.712934971,9.840669632
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.128141403,6.254445076,4.528513908,3.313958168,3.548383474,10,3.646218061,9.840669632
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.186143875,6.291516304,4.461180687,3.277055502,3.517206192,10,3.60270071,9.881622314
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.256019592,6.337533474,4.382234573,3.231757402,3.476715565,10,3.550421715,9.923399925
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.301416397,6.378025532,4.327168465,3.191334963,3.426215887,10,3.505639315,9.923399925
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.328257561,6.410395622,4.288087368,3.157749891,3.385505199,10,3.470160484,9.961726189
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.336719513,6.442746162,4.258131504,3.120283604,3.333506584,10,3.43457365,9.961726189
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.343845367,6.468664169,4.233910561,3.09033823,3.292072058,10,3.406060934,9.9904356
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.353871346,6.50363636,4.200964451,3.05002141,3.236440897,10,3.367591143,9.9904356
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.362051964,6.531509399,4.174592018,3.017925739,3.192217827,10,3.336931229,9.98786068
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.372429848,6.566574097,4.141353607,2.97756362,3.136637211,10,3.299644709,9.98786068
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.379621506,6.585850239,4.118868351,2.950469971,3.099407911,10,3.27767539,9.991038322
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.388341904,6.609050751,4.091614246,2.92093277,3.058905602,10,3.251048088,9.991038322
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.394873619,6.626426697,4.074187756,2.899714708,3.029304743,10,3.231106758,9.988063812
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.403923988,6.650473118,4.052844048,2.870357037,2.988353729,10,3.203512192,9.988063812
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.425467491,6.675640106,4.020988941,2.842545748,2.954715014,10,3.174292803,9.984473228
-1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.459616661,6.7121315,3.968275785,2.804639816,2.912975073,10,3.132017851,9.984473228
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.477760315,6.738433838,3.933954954,2.776397228,2.879613876,10,3.101867914,9.978769302
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.484741211,6.765568733,3.907165289,2.74431777,2.836181641,10,3.070938826,9.978769302
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.490089417,6.786535263,3.886496067,2.719520569,2.802592278,10,3.047039747,9.98800087
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.496377945,6.815863132,3.858406544,2.684584379,2.757657528,10,3.013611078,9.98800087
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.502476692,6.845545769,3.830159903,2.650682688,2.715495348,10,2.985372543,9.987051964
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.507247925,6.87096405,3.805660486,2.624123812,2.67803216,10,2.960792303,9.987051964
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.510666847,6.885999203,3.789640427,2.604763031,2.650697708,10,2.942890406,9.990764618
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.515111923,6.906677246,3.773137808,2.578052044,2.612865925,10,2.918260574,9.990764618
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.518362045,6.921815872,3.761059046,2.558497429,2.585167646,10,2.900229931,9.990764618
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.521300316,6.936702728,3.749437571,2.539197206,2.557714701,10,2.882502556,9.987975121
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.525301933,6.957033634,3.733564377,2.512839079,2.520222664,10,2.858293295,9.987975121
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.507900238,6.964397907,3.742152214,2.499908447,2.498912573,10,2.850481749,9.983912468
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.479456902,6.971735954,3.76085043,2.484810352,2.472818375,10,2.844493389,9.983912468
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.465703011,6.980388641,3.765225649,2.473047733,2.452792883,10,2.839757681,9.979138374
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.458311081,6.995918751,3.760614634,2.456788778,2.426164627,10,2.827159643,9.979138374
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,10,8.453142166,7.0077281,3.761464596,2.444423676,2.406113625,10,2.817454576,9.988128662
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.447357178,7.024656773,3.760610819,2.426702499,2.378097534,9.986841202,2.803095579,9.988128662
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.442648888,7.036916256,3.760645866,2.413837194,2.357537985,9.971235275,2.792821407,9.985871315
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.41057682,7.042561054,3.798563957,2.406069517,2.332675457,9.911104202,2.795312166,9.985871315
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.388152122,7.046607971,3.825653553,2.400610209,2.319424391,9.869070053,2.797111034,9.985871315
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.351260185,7.045149326,3.875384569,2.399593115,2.306638718,9.804315567,2.808223724,9.989686012
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.299874306,7.040113926,3.967833757,2.403046846,2.290739298,9.715086937,2.834120989,9.989686012
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.269927025,7.039369583,4.025267601,2.405139208,2.277867079,9.661382675,2.847818613,9.965327263
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.240054131,7.04177475,4.084305763,2.403877258,2.259634972,9.605275154,2.858930349,9.965327263
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.221448898,7.045742512,4.121837616,2.400281668,2.243796587,9.568277359,2.863589287,9.985804558
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.211467743,7.05313015,4.147835255,2.392183542,2.225597858,9.54086113,2.860900164,9.985804558
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.203684807,7.059300423,4.176625729,2.385420084,2.21355629,9.517093658,2.858430147,9.986320496
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.194478989,7.067922592,4.211812973,2.375972033,2.199347734,9.487400055,2.857694626,9.986320496
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.187717438,7.074396133,4.23778677,2.36887908,2.188724756,9.465420723,2.860340357,9.990521431
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.174055099,7.083673954,4.27129221,2.364291906,2.17386198,9.436502457,2.863084078,9.990521431
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.163542747,7.090438843,4.295710564,2.361250877,2.163028955,9.415428162,2.865083933,9.990521431
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.153321266,7.097331047,4.326966763,2.358026028,2.152100325,9.394740105,2.866803408,9.987894058
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.13957119,7.106628418,4.379446983,2.353664398,2.13736558,9.366890907,2.869097471,9.987894058
1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.118914604,7.108798504,4.451707363,2.356665611,2.129233599,9.330887794,2.881436586,9.894062996
1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.083863258,7.108862877,4.575085163,2.364866257,2.123808146,9.271640778,2.907250643,9.894062996
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.05315876,7.10691452,4.700280666,2.373901129,2.122370243,9.220690727,2.93855691,9.934760094
1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,8.00148201,7.09955883,4.953007698,2.395836115,2.122612238,9.136380196,2.99377346,9.934760094
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.964338779,7.093844891,5.153452396,2.414999962,2.122535467,9.075603485,3.034682512,9.957318306
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.930747509,7.09024477,5.410746098,2.431205511,2.119776964,9.01922226,3.071189165,9.957318306
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.905545712,7.087612152,5.611441135,2.443516731,2.117711067,8.976930618,3.09901762,9.957318306
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.889067173,7.086444378,5.810884476,2.450609684,2.114472628,8.948442459,3.120724201,9.983431816
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.870056152,7.08525753,6.056032658,2.458509445,2.112074614,8.915338516,3.150496721,9.983431816
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.856527805,7.084892273,6.305883408,2.463750601,2.112434626,8.891404152,3.17168498,9.989561081
0,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,10,7.836271286,7.084648609,6.838844776,2.475829601,2.112669945,8.855333328,3.203412294,9.989561081
0,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,10,7.822333813,7.084729195,10,2.486399412,2.112582684,8.830323219,3.225235462,9.98757267
0,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,10,7.805132389,7.084998131,10,2.499372482,2.112305164,8.799324036,3.252168179,9.98757267
1,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,10,7.784976959,7.082919598,10,2.514462948,2.114255428,8.764326096,3.288467884,9.986809731
1,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,10,7.74421978,7.076438904,10,2.543586016,2.120470762,8.701435089,3.362018824,9.986809731
1,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,10,7.711925507,7.070991993,10,2.567373037,2.12582016,8.651647568,3.421797991,9.987359047
1,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,10,7.657960892,7.06069231,10,2.612565041,2.142371178,8.56854248,3.526579142,9.987359047
1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.965374947,7.618722916,7.053418636,10,2.651619673,2.154967785,8.50812912,3.610223532,9.987359047
1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.851523399,7.569776058,7.044312,10,2.702137709,2.170825243,8.432364464,3.736207485,9.986737251
1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.70745182,7.507762432,7.033427715,10,2.769127607,2.191671133,8.336242676,3.906500101,9.986737251
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.608522415,7.46480751,7.026794434,10,2.816847801,2.206348658,8.269270897,4.033975601,9.964722633
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.496685028,7.416027546,7.019848824,10,2.875983715,2.223281622,8.193888664,4.212379456,9.964722633
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.424028397,7.383458614,7.014918804,10,2.921825171,2.237644434,8.144497871,4.333520412,9.987555504
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.343083382,7.346222878,7.005745411,10,2.974702597,2.257588387,8.08820343,4.478216648,9.987555504
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.283053398,7.317677498,6.996718884,10,3.015246153,2.273647785,8.045722961,4.61022377,9.987679482
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.215354919,7.283094406,6.982079506,10,3.063253164,2.294842482,7.99596262,4.760763645,9.987679482
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.17103672,7.260496616,6.972566128,10,3.094624281,2.308657408,7.963409424,4.859279633,9.990970612
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.11259079,7.230779648,6.960161209,10,3.145870447,2.326751232,7.920523167,5.024120808,9.990970612
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.069396973,7.208827019,6.951011181,10,3.184201241,2.340109587,7.888833046,5.149105549,9.988045692
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9.012713432,7.180063725,6.939078808,10,3.234448671,2.360469103,7.847270966,5.313126564,9.988045692
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.970721245,7.158755779,6.930239201,10,3.271673918,2.377603531,7.816483021,5.467060089,9.988045692
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.926774025,7.136496544,6.921056271,10,3.310591698,2.395487547,7.7842803,5.63575983,9.991093636
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.869663239,7.10757637,6.909134388,10,3.363306046,2.418720722,7.742435455,5.857776642,9.991093636
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.827924728,7.086445808,6.900430202,10,3.408847332,2.435691833,7.711858273,6.077629089,9.988089561
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.770916939,7.057581902,6.888540268,10,3.471050978,2.458872795,7.670092106,6.377947807,9.988089561
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.729273796,7.034860611,6.879872322,10,3.516481638,2.475793362,7.639588833,6.682714939,9.991109848
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.672047615,7.000866413,6.865068436,10,3.578906775,2.499027491,7.597681046,7.18470335,9.991109848
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8.631174088,6.975909233,6.851668358,10,3.623857498,2.520519495,7.567574501,7.70950079,9.981797218
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.603900909,6.954641342,6.836544991,10,3.662292242,2.539572716,7.546333313,10,9.981797218
-1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.580958366,6.938333511,6.824997902,10,3.694909334,2.554229975,7.527706146,10,9.981797218
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.537504196,6.915237427,6.81438446,10,3.747228861,2.573500872,7.495145798,10,9.981550217
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.481235504,6.885601044,6.801207542,10,3.814846516,2.598111391,7.453191757,10,9.981550217
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.434922218,6.860842705,6.789738178,10,3.87080884,2.618828297,7.418471336,10,9.984895706
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.378088951,6.830298901,6.775385857,10,3.940752268,2.644459248,7.375778198,10,9.984895706
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.329906464,6.80425787,6.762966633,10,4.011548996,2.668351889,7.339509487,10,9.990047455
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.271390915,6.772480488,6.747623444,10,4.097603798,2.701142073,7.295378685,10,9.990047455
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.225374222,6.74743557,6.735462666,10,4.165298462,2.726982832,7.260647297,10,9.987735748
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.166790009,6.71542263,6.719760895,10,4.251543522,2.760012627,7.216363907,10,9.987735748
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.122839928,6.691394329,6.707101822,10,4.319503307,2.784802675,7.183136463,10,9.990994453
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.063891411,6.656241894,6.685497761,10,4.423796654,2.818146467,7.138523102,10,9.990994453
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8.020813942,6.629061699,6.669707298,10,4.500005722,2.8425138,7.105921268,10,9.990994453
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,7.976882935,6.601315498,6.653548717,10,4.577730656,2.867405415,7.072651386,10,9.988048553
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,7.915856361,6.562759876,6.631073952,10,4.685698032,2.908275843,7.026423931,10,9.988048553
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,7.871283054,6.534584999,6.614633083,10,4.775174618,2.938203335,6.992652416,10,9.991098404
0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,7.812727451,6.497566223,6.593025208,10,4.899372101,2.977525949,6.94828558,10,9.991098404
